segment,name,placeId,mapsUrl,categoryName,categories,address,district,city,phone,hasWebsite,websiteUrl,rating,reviewsCount,hasOpeningHours,isClosed,matchedSearchTerms,missingSearchTerms,matchedSegments,missingSegments,matchedSearchTermCount,firstMatchedSearchTerm,searchCoverageNote,searchCoverageSignal,score,bucket,reasons,rawRecordCount,collectedAt,latitude,longitude
guzellik salonu,NERMİN BAYAN KUAFÖRÜ ( hair design),ChIJyTjqTSmryhQR2e09Azb3H9g,https://www.google.com/maps/search/?api=1&query=NERM%C4%B0N%20BAYAN%20KUAF%C3%96R%C3%9C%20(%20hair%20design)&query_place_id=ChIJyTjqTSmryhQR2e09Azb3H9g,Hair salon,Hair salon,"Mustafa Kemal Paşa, Fatih Cd. No:167, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 546 677 08 50,False,,4.8,18,True,False,bayan kuaförü,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,bayan kuaförü,"bayan kuaförü ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:06:23.475Z,41.1924855,28.7326531
guzellik salonu,Derya kuaför salonu,ChIJy0YAihOryhQRzcyy9A5EKi0,https://www.google.com/maps/search/?api=1&query=Derya%20kuaf%C3%B6r%20salonu&query_place_id=ChIJy0YAihOryhQRzcyy9A5EKi0,Hairdresser,Hairdresser,"Yunus Emre, Baybars Sk. No:9 D:11, 34000 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 531 740 94 12,False,,5,17,True,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:06:39.555Z,41.1815169,28.7578208
guzellik salonu,Gulsah Kozmetik,ChIJVVVVlSVVtRQRivaHl8UuwCg,https://www.google.com/maps/search/?api=1&query=Gulsah%20Kozmetik&query_place_id=ChIJVVVVlSVVtRQRivaHl8UuwCg,Cosmetics,Cosmetics,"Boyalık, Çam Sok. No:12, 34277 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 212 771 52 22,True,http://www.gulsah.com.tr/,4.1,17,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:06:08.047Z,41.2630431,28.6337717
guzellik salonu,OOAUTOS TEKNOLOJİ A.Ş.,ChIJL6bGdGe7yhQRZr5zuN5XgpE,https://www.google.com/maps/search/?api=1&query=OOAUTOS%20TEKNOLOJ%C4%B0%20A.%C5%9E.&query_place_id=ChIJL6bGdGe7yhQRZr5zuN5XgpE,Software company,Software company,"Hastane, Temiz El Sk. 8/10 No 2, 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 212 963 33 15,True,http://www.ooautos.com/,2.4,17,True,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:05:09.546Z,41.1567037,28.6155064
guzellik salonu,Zeyna Beauty,ChIJyT-K-oKryhQRakT9zef-ouU,https://www.google.com/maps/search/?api=1&query=Zeyna%20Beauty&query_place_id=ChIJyT-K-oKryhQRakT9zef-ouU,Beauty salon,Beauty salon,"Merkez mah, Ayşıl Sk. No:39A, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 543 583 38 20,True,https://www.instagram.com/beauty_zeyna_?igsh=MWpvdDBzN2MzMDNqdw==,4.7,16,True,False,beauty salon,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,guzellik salonu,berber,1,beauty salon,"beauty salon ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:07:41.901Z,41.1825195,28.7440764
guzellik salonu,DİLAN BEYAZYILDIZ GÜZELLİK SALONU,ChIJTz_8JpiryhQR5sa4BDRh2P0,https://www.google.com/maps/search/?api=1&query=D%C4%B0LAN%20BEYAZYILDIZ%20G%C3%9CZELL%C4%B0K%20SALONU&query_place_id=ChIJTz_8JpiryhQR5sa4BDRh2P0,Beauty salon,Beauty salon,"Arnavutköy Merkez, Kadıoğlu Sok. No:4B, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 534 073 73 83,False,,5,15,True,False,beauty salon,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,guzellik salonu,berber,1,beauty salon,"beauty salon ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:07:40.555Z,41.181349,28.7391247
guzellik salonu,ECEM BAYAN KUAFÖRÜ,ChIJoZJOZXRXtRQR-xcp_QHZtzk,https://www.google.com/maps/search/?api=1&query=ECEM%20BAYAN%20KUAF%C3%96R%C3%9C&query_place_id=ChIJoZJOZXRXtRQR-xcp_QHZtzk,Beautician,Beautician,"Hadımköy, Hasan Polatkan Cd. A blok no:20 iç kapı, 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 534 631 46 89,False,,4.9,15,True,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:05:35.099Z,41.1627745,28.6236616
guzellik salonu,Güldağlar oto yıkama,ChIJF_RfgiZXtRQR1VblGxhO0v0,https://www.google.com/maps/search/?api=1&query=G%C3%BClda%C4%9Flar%20oto%20y%C4%B1kama&query_place_id=ChIJF_RfgiZXtRQR1VblGxhO0v0,Car wash,Car wash,"Hastane, özcantaskınbas caddesi no:14, 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 533 512 79 00,False,,4.5,15,True,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:05:09.953Z,41.1543708,28.6232835
guzellik salonu,MİRAY GÜZELLİK(LAZER&KUAFÖR HİZMETLERİ),ChIJ8y_VX7IBoEARb6hAsrKllWU,https://www.google.com/maps/search/?api=1&query=M%C4%B0RAY%20G%C3%9CZELL%C4%B0K(LAZER%26KUAF%C3%96R%20H%C4%B0ZMETLER%C4%B0)&query_place_id=ChIJ8y_VX7IBoEARb6hAsrKllWU,Beauty salon,Beauty salon,"Durusu, Terkos-Karaburun Cd. no17/b, 34277 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 554 199 72 12,False,,4.7,15,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:06:11.935Z,41.3004129,28.6742569
guzellik salonu,Ayşegül Ergül Güzellik Merkezi Arnavutköy,ChIJfU-Mz8uryhQRtjTnQe4rcoc,https://www.google.com/maps/search/?api=1&query=Ay%C5%9Feg%C3%BCl%20Erg%C3%BCl%20G%C3%BCzellik%20Merkezi%20Arnavutk%C3%B6y&query_place_id=ChIJfU-Mz8uryhQRtjTnQe4rcoc,Beauty salon,Beauty salon,"Arnavutköy Merkez, 34050 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 537 050 88 28,True,http://www.aysegulergul.com/,5,14,True,False,beauty salon,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,guzellik salonu,berber,1,beauty salon,"beauty salon ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:07:45.230Z,41.1839776,28.7367016
guzellik salonu,GÖKÇE AKIN BEAUTY&NAIL,ChIJxwhz-Z2ryhQRK6b0mwX3Dqw,https://www.google.com/maps/search/?api=1&query=G%C3%96K%C3%87E%20AKIN%20BEAUTY%26NAIL&query_place_id=ChIJxwhz-Z2ryhQRK6b0mwX3Dqw,Beauty salon,Beauty salon,"Eski edirne asfaltı caddesi no1247, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 530 184 34 10,False,,4.7,12,True,False,beauty salon,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,guzellik salonu,berber,1,beauty salon,"beauty salon ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:07:29.956Z,41.1832492,28.7414241
guzellik salonu,Miray Bayan Kuaförü Arnavutköy Kadın Kuaförü,ChIJHexLOQCryhQR5RSRzzyb43Y,https://www.google.com/maps/search/?api=1&query=Miray%20Bayan%20Kuaf%C3%B6r%C3%BC%20Arnavutk%C3%B6y%20Kad%C4%B1n%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJHexLOQCryhQR5RSRzzyb43Y,Hair salon,Hair salon,"Mustafa Kemal Paşa, Zehra Sk. No:8, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 542 741 65 07,False,,5,12,True,False,bayan kuaförü,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,bayan kuaförü,"bayan kuaförü ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:06:23.751Z,41.1954323,28.7287133
guzellik salonu,MEYDAN OTO KUAAFOR MERKEZI,ChIJyXqkF1pXtRQR0wUXXNf44ko,https://www.google.com/maps/search/?api=1&query=MEYDAN%20OTO%20KUAAFOR%20MERKEZI&query_place_id=ChIJyXqkF1pXtRQR0wUXXNf44ko,Car wash,Car wash,"merkez camii, Hadımköy, Halit Ziya Uşaklıgil Sk. No:21 altı, 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 535 798 31 56,False,,4.2,11,True,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:05:12.978Z,41.1579247,28.6224168
guzellik salonu,Nilsu Vural Nailart ve bakım,ChIJJSEdHjqryhQRl7qDKHxxv_4,https://www.google.com/maps/search/?api=1&query=Nilsu%20Vural%20Nailart%20ve%20bak%C4%B1m&query_place_id=ChIJJSEdHjqryhQRl7qDKHxxv_4,Beauty salon,Beauty salon,"nilsu Vural Nail art ve bakım salonu, Taşoluk, Bergüzin Sk., 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 539 439 96 57,False,,5,10,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:06:24.793Z,41.1980111,28.7134287
guzellik salonu,Tulay Gümüş Bayan Kuaförü,ChIJqSwwJ6KryhQRvZWYy6ytHek,https://www.google.com/maps/search/?api=1&query=Tulay%20G%C3%BCm%C3%BC%C5%9F%20Bayan%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJqSwwJ6KryhQRvZWYy6ytHek,Hairdresser,Hairdresser,"Arnavutköy Merkez, Güneysu Sk. No:2, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 544 228 18 80,False,,4.2,10,True,False,bayan kuaförü,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,bayan kuaförü,"bayan kuaförü ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,0,drop,tek arama teriminde gorundu,1,2026-04-22T16:06:41.318Z,41.1827888,28.7436868
guzellik salonu,Ambassador Spa,ChIJpwxt56q5yhQRrHKZnTrMCsI,https://www.google.com/maps/search/?api=1&query=Ambassador%20Spa&query_place_id=ChIJpwxt56q5yhQRrHKZnTrMCsI,Spa,Spa | Beauty salon,"Istanbul Arpt, Tayakadın, Terminal Caddesi No:1, 34283 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,True,http://www.ambassadorspa.com/,4.8,729,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,-1,drop,telefon eksik | tek arama teriminde gorundu | yorum guclu,1,2026-04-22T16:06:05.808Z,41.261336,28.7398587
guzellik salonu,emir oto yıkama & kuaför,ChIJ2aGA6bylyhQRPcae2LUwCrU,https://www.google.com/maps/search/?api=1&query=emir%20oto%20y%C4%B1kama%20%26%20kuaf%C3%B6r&query_place_id=ChIJ2aGA6bylyhQRPcae2LUwCrU,Car wash,Car wash,"Hadımköy, Mevlana Cd. No:132 D:1, 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 553 358 40 49,False,,4.8,42,False,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,-1,drop,saat bilgisi eksik | tek arama teriminde gorundu | yorum ve puan guclu,1,2026-04-22T16:05:13.393Z,41.1807767,28.6082573
guzellik salonu,Benay Beauty,ChIJcXsRBQBXtRQRW3wRY8qBOvU,https://www.google.com/maps/search/?api=1&query=Benay%20Beauty&query_place_id=ChIJcXsRBQBXtRQRW3wRY8qBOvU,Beauty salon,Beauty salon,"Hadımköy, Oya Sk., 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,34,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,-1,drop,telefon eksik | tek arama teriminde gorundu | yorum ve puan guclu,1,2026-04-22T16:05:42.049Z,41.1576097,28.6210058
guzellik salonu,iGA Lounge,ChIJd6NyueL_n0AR3Ad4w-tK4Kw,https://www.google.com/maps/search/?api=1&query=iGA%20Lounge&query_place_id=ChIJd6NyueL_n0AR3Ad4w-tK4Kw,Travel lounge,Travel lounge | Lounge bar | Shopping mall,"Tayakadın, Terminal Caddesi No:1, 34283 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 4441442,True,https://www.igapass.com/en/iga-lounge-p-6000?locale=en&utm_source=googlelocations&utm_medium=link&utm_campaign=igalounge_en,4,10453,True,False,beauty salon,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,guzellik salonu,berber,1,beauty salon,"beauty salon ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",tek-terim,-2,drop,tek arama teriminde gorundu | yorum guclu,1,2026-04-22T16:06:34.420Z,41.261478,28.7390029
guzellik salonu,Kuaför DAYI,ChIJ5Yc9LMKryhQRmpwxZwufXmM,https://www.google.com/maps/search/?api=1&query=Kuaf%C3%B6r%20DAYI&query_place_id=ChIJ5Yc9LMKryhQRmpwxZwufXmM,Hairdresser,Hairdresser | Beauty salon | Hair replacement service,"Merkez mahallesi, Eski Edirne Cd. no:1394 kat:1, 34285 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 531 639 80 30,True,https://www.instagram.com/kuafordayi?igsh=MWU5YnVmZG15aXRyOQ%3D%3D&utm_source=qr,4.7,1103,True,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,-2,drop,tek arama teriminde gorundu | yorum guclu,1,2026-04-22T16:05:54.448Z,41.1840098,28.7405577
guzellik salonu,KUAFÖR 2007,ChIJ9xQeLZyryhQRTpOnKtf_M6M,https://www.google.com/maps/search/?api=1&query=KUAF%C3%96R%202007&query_place_id=ChIJ9xQeLZyryhQRTpOnKtf_M6M,Hairdresser,Hairdresser,"Arnavutköy Merkez, Güneysu Sk. No:2 D:A, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 212 597 53 44,False,,4.9,415,True,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,-2,drop,tek arama teriminde gorundu | yorum guclu,1,2026-04-22T16:05:59.425Z,41.1829286,28.7434563
guzellik salonu,Arnavutköy MaxSis Güzellik Salonu,ChIJWXCauQGsyhQRc0m4n4ivaKU,https://www.google.com/maps/search/?api=1&query=Arnavutk%C3%B6y%20MaxSis%20G%C3%BCzellik%20Salonu&query_place_id=ChIJWXCauQGsyhQRc0m4n4ivaKU,Beauty salon,Beauty salon,"Arnavutköy Merkez Mahallesi Eski Edirne Asfaltı Cd No 1211 Yeşilyurt Plaza, /Burger King Üstü, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 553 072 30 61,True,https://max-sisguzellik.com/,4.7,386,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,-2,drop,tek arama teriminde gorundu | yorum guclu,1,2026-04-22T16:06:06.758Z,41.1807803,28.7449105
guzellik salonu,Melisa Durmaz Güzellik ve Bakım Salonu,ChIJRWJAVr6ryhQRQClgcXkdQLw,https://www.google.com/maps/search/?api=1&query=Melisa%20Durmaz%20G%C3%BCzellik%20ve%20Bak%C4%B1m%20Salonu&query_place_id=ChIJRWJAVr6ryhQRQClgcXkdQLw,Beauty salon,Beauty salon,"Arnavutköy Merkez, Ecdad Sk. No:2, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 540 690 07 77,False,,5,298,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,-2,drop,tek arama teriminde gorundu | yorum guclu,1,2026-04-22T16:06:07.135Z,41.1840649,28.743327
guzellik salonu,BD GŪZELLİK BERİTAN DURSUN,ChIJ5SmQ-3aryhQRr4J3lkrKxac,https://www.google.com/maps/search/?api=1&query=BD%20G%C5%AAZELL%C4%B0K%20BER%C4%B0TAN%20DURSUN&query_place_id=ChIJ5SmQ-3aryhQRr4J3lkrKxac,Beauty salon,Beauty salon,"Arnavutköy Merkez, Öztuna Sk. No : 18/A, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 533 483 72 25,False,,4.9,261,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,-2,drop,tek arama teriminde gorundu | yorum guclu,1,2026-04-22T16:06:29.644Z,41.1826265,28.7356041
guzellik salonu,Selin Beauty Center Arnavutköy,ChIJReIwdsGvyhQRsaOFpNRJT9o,https://www.google.com/maps/search/?api=1&query=Selin%20Beauty%20Center%20Arnavutk%C3%B6y&query_place_id=ChIJReIwdsGvyhQRsaOFpNRJT9o,Beauty salon,Beauty salon,"Arnavutköy Merkez, Eski Edirne Cd. No: 1289/A, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 537 599 84 49,True,http://selinbeautyarnavutkoy.com/,4.5,239,True,False,bayan kuaforu,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,bayan kuaforu,"bayan kuaforu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,-2,drop,tek arama teriminde gorundu | yorum guclu,1,2026-04-22T16:06:56.525Z,41.1839894,28.7378712
